word,tokens,attention,attention_correct,attention_incorrect,antichina_attention,antichina_attention_correct,antichina_attention_incorrect,antivacina_attention,antivacina_attention_correct,antivacina_attention_incorrect,provacina_attention,provacina_attention_correct,provacina_attention_incorrect,captum,captum_correct,captum_incorrect,antichina_captum,antichina_captum_correct,antichina_captum_incorrect,antivacina_captum,antivacina_captum_correct,antivacina_captum_incorrect,provacina_captum,provacina_captum_correct,provacina_captum_incorrect,tfidf,antichina_tfidf,antivacina_tfidf,provacina_tfidf,captum_abs,captum_abs_correct,captum_abs_incorrect,antichina_captum_abs,antichina_captum_abs_correct,antichina_captum_abs_incorrect,antivacina_captum_abs,antivacina_captum_abs_correct,antivacina_captum_abs_incorrect,provacina_captum_abs,provacina_captum_abs_correct,provacina_captum_abs_incorrect,captum_p,captum_p_correct,captum_p_incorrect,antichina_captum_p,antichina_captum_p_correct,antichina_captum_p_incorrect,antivacina_captum_p,antivacina_captum_p_correct,antivacina_captum_p_incorrect,provacina_captum_p,provacina_captum_p_correct,provacina_captum_p_incorrect,captum_n,captum_n_correct,captum_n_incorrect,antichina_captum_n,antichina_captum_n_correct,antichina_captum_n_incorrect,antivacina_captum_n,antivacina_captum_n_correct,antivacina_captum_n_incorrect,provacina_captum_n,provacina_captum_n_correct,provacina_captum_n_incorrect
resiste,res ##iste,0.0052357396731774,0.0052357396731774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01800254328886212,0.01800254328886212,0.0,0.0020571934927171415,0.0020571934927171415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007073444674099054,0.007073444674099054,0.0,0.0003229912923354895,0.0,0.0,0.0009689738770064685,0.0020571934927171415,0.0020571934927171415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007073444674099054,0.007073444674099054,0.0,0.0020571934927171415,0.0020571934927171415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007073444674099054,0.007073444674099054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resistente,res ##istente,3.4573002873608336e-05,3.4573002873608336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011887565457974211,0.00011887565457974211,0.0,0.00037050988798842496,0.00037050988798842496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012739595002467334,0.0012739595002467334,0.0,0.00017527396634256067,0.0,0.0,0.000525821899027682,0.00037050988798842496,0.00037050988798842496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012739595002467334,0.0012739595002467334,0.0,0.00037050988798842496,0.00037050988798842496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012739595002467334,0.0012739595002467334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resistência,resistência,0.019698478281497952,0.003980958213408783,0.01571752006808917,0.05268442480923743,0.0,0.05268442480923743,0.009689959140143083,0.009689959140143083,0.0,0.0,0.0,0.0,-0.019776489850959783,-0.016571406312994235,-0.0032050835379655498,-0.010743296775303519,0.0,-0.010743296775303519,-0.04033608027503667,-0.04033608027503667,0.0,0.0,0.0,0.0,0.0007440293927722881,0.0,0.0022320881783168644,0.0,0.019776489850959783,0.016571406312994235,0.0032050835379655498,0.010743296775303519,0.0,0.010743296775303519,0.04033608027503667,0.04033608027503667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019776489850959783,0.016571406312994235,0.0032050835379655498,0.010743296775303519,0.0,0.010743296775303519,0.04033608027503667,0.04033608027503667,0.0,0.0,0.0,0.0
resolver,resolver,0.01179392635822296,0.01179392635822296,0.0,0.03953271404990936,0.03953271404990936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003601233474452083,0.003601233474452083,0.0,0.012071173657381286,0.012071173657381286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004207725105014588,0.0012623175315043763,0.0,0.0,0.003601233474452083,0.003601233474452083,0.0,0.012071173657381286,0.012071173657381286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003601233474452083,0.003601233474452083,0.0,0.012071173657381286,0.012071173657381286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resolveu,resolve ##u,0.0028764142965277003,0.0028764142965277003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009890249730181204,0.009890249730181204,0.0,0.005167315947267067,0.005167315947267067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017767275463382463,0.017767275463382463,0.0,0.00020640398107294066,0.0,0.0,0.000619211943218822,0.005167315947267067,0.005167315947267067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017767275463382463,0.017767275463382463,0.0,0.005167315947267067,0.005167315947267067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017767275463382463,0.017767275463382463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
respeitado,resp ##eita ##do,0.004003002308309075,0.004003002308309075,0.0,0.0,0.0,0.0,0.009743616166269552,0.009743616166269552,0.0,0.0,0.0,0.0,0.009132218048588998,0.009132218048588998,0.0,0.0,0.0,0.0,0.02222852263348235,0.02222852263348235,0.0,0.0,0.0,0.0,0.00027557957234704733,0.0,0.0008267387170411419,0.0,0.011166089284367,0.011166089284367,0.0,0.0,0.0,0.0,0.027179121990345636,0.027179121990345636,0.0,0.0,0.0,0.0,0.010149153666478,0.010149153666478,0.0,0.0,0.0,0.0,0.024703822311913995,0.024703822311913995,0.0,0.0,0.0,0.0,0.0010169356178889918,0.0010169356178889918,0.0,0.0,0.0,0.0,0.0024752996784316228,0.0024752996784316228,0.0,0.0,0.0,0.0
respeitar,resp ##eita ##r,0.0006030071914816833,0.0006030071914816833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020733771626877365,0.0020733771626877365,0.0,0.006102226359164882,0.006102226359164882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020981867137529683,0.020981867137529683,0.0,0.0004214414475618956,0.0,0.0,0.0012643243426856867,0.006102226359164882,0.006102226359164882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020981867137529683,0.020981867137529683,0.0,0.006102226359164882,0.006102226359164882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020981867137529683,0.020981867137529683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
respeite,resp ##eite,0.029179533322652176,0.0,0.029179533322652176,0.0,0.0,0.0,0.07102523323972132,0.0,0.07102523323972132,0.0,0.0,0.0,-0.004053918035179158,0.0,-0.004053918035179158,0.0,0.0,0.0,-0.009867548970010121,0.0,-0.009867548970010121,0.0,0.0,0.0,0.0005533721310198492,0.0016601163930595475,0.0,0.0,0.004053918035179158,0.0,0.004053918035179158,0.0,0.0,0.0,0.009867548970010121,0.0,0.009867548970010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004053918035179158,0.0,0.004053918035179158,0.0,0.0,0.0,0.009867548970010121,0.0,0.009867548970010121,0.0,0.0,0.0
respeitem,resp ##eite ##m,0.006761541900535416,0.006761541900535416,0.0,0.016478905922540726,0.016478905922540726,0.0,0.004491687546395375,0.004491687546395375,0.0,0.0,0.0,0.0,0.004959516108488308,0.004959516108488308,0.0,0.018737962214377596,0.018737962214377596,0.0,-0.001535032743531866,-0.001535032743531866,0.0,0.0,0.0,0.0,0.0007430657606459307,0.0013413105594511274,0.0008878867224866645,0.0,0.009421890549195093,0.009421890549195093,0.0,0.018737962214377596,0.018737962214377596,0.0,0.009326730600987687,0.009326730600987687,0.0,0.0,0.0,0.0,0.0071907033288417,0.0071907033288417,0.0,0.018737962214377596,0.018737962214377596,0.0,0.003895848928727911,0.003895848928727911,0.0,0.0,0.0,0.0,0.0022311872203533917,0.0022311872203533917,0.0,0.0,0.0,0.0,0.005430881672259777,0.005430881672259777,0.0,0.0,0.0,0.0
respeito,respeito,0.22731974984829625,0.1421426652620236,0.08517708458627264,0.0,0.0,0.0,0.06108496972864104,0.05659713706428574,0.004487832664355294,0.6953261024118494,0.4087931511224512,0.28653295128939826,0.017440829000574164,0.012721632020162632,0.004719196980411533,0.0,0.0,0.0,0.07429007377469855,0.06881562560913233,0.005474448165566227,-0.04497424518692662,-0.053467464186553244,0.00849321899962662,0.0018590634321914471,0.0,0.0015635969588078372,0.004013593337766504,0.09275258961673727,0.08803339263632574,0.004719196980411533,0.0,0.0,0.0,0.07429007377469855,0.06881562560913233,0.005474448165566227,0.21397736724687202,0.2054841482472454,0.00849321899962662,0.05509670930865571,0.05037751232824419,0.004719196980411533,0.0,0.0,0.0,0.07429007377469855,0.06881562560913233,0.005474448165566227,0.0845015610299727,0.07600834203034607,0.00849321899962662,0.037655880308081556,0.037655880308081556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12947580621689936,0.12947580621689936,0.0
respeitou,respeito ##u,0.006570758298039433,0.006570758298039433,0.0,0.02202488814985285,0.02202488814985285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006397769963437817,-0.006397769963437817,0.0,-0.02144503898359045,-0.02144503898359045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005395612991940822,0.0016186838975822465,0.0,0.0,0.006397769963437817,0.006397769963437817,0.0,0.02144503898359045,0.02144503898359045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006397769963437817,0.006397769963437817,0.0,0.02144503898359045,0.02144503898359045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
respiradores,resp ##ira ##dores,0.016525835768940542,0.016525835768940542,0.0,0.053728367696261256,0.053728367696261256,0.0,0.0,0.0,0.0,0.0017084449497625216,0.0017084449497625216,0.0,0.0016845520059049917,0.0016845520059049917,0.0,0.0026177431403934916,0.0026177431403934916,0.0,0.0,0.0,0.0,0.0031069064837395987,0.0031069064837395987,0.0,0.0005626920615961447,0.0011897775575831413,0.0,0.0004982986272052928,0.011408295074782549,0.011408295074782549,0.0,0.03147873362021257,0.03147873362021257,0.0,0.0,0.0,0.0,0.006935723363045731,0.006935723363045731,0.0,0.006546423540343775,0.006546423540343775,0.0,0.017048238380303043,0.017048238380303043,0.0,0.0,0.0,0.0,0.005021314923392664,0.005021314923392664,0.0,0.004861871534438775,0.004861871534438775,0.0,0.014430495239909526,0.014430495239909526,0.0,0.0,0.0,0.0,0.001914408439653066,0.001914408439653066,0.0
respiratórias,resp ##irat ##ória ##s,0.0007465533756961416,0.0007465533756961416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025669457043993407,0.0025669457043993407,0.0,0.005098800326862558,0.005098800326862558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01753169166829533,0.01753169166829533,0.0,0.0002071862016465885,0.0,0.0,0.0006215586049397655,0.005098800326862558,0.005098800326862558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01753169166829533,0.01753169166829533,0.0,0.005098800326862558,0.005098800326862558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01753169166829533,0.01753169166829533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
respondebolsonaro,respond ##eb ##ols ##onar ##o,0.0015649134293198583,0.0015649134293198583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053807911609851855,0.0053807911609851855,0.0,0.0035454631166946917,0.0035454631166946917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012190704126170859,0.012190704126170859,0.0,0.00021289747941628258,0.0,0.0,0.0006386924382488478,0.0035454631166946917,0.0035454631166946917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012190704126170859,0.012190704126170859,0.0,0.0035454631166946917,0.0035454631166946917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012190704126170859,0.012190704126170859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
responder,respond ##er,0.004701048135757442,0.0,0.004701048135757442,0.015757703248348968,0.0,0.015757703248348968,0.0,0.0,0.0,0.0,0.0,0.0,-4.301211566535834e-05,0.0,-4.301211566535834e-05,-0.00014417468938108938,0.0,-0.00014417468938108938,0.0,0.0,0.0,0.0,0.0,0.0,0.0002118077090997218,0.0,0.0,0.0006354231272991654,0.00073607415150915,0.0,0.00073607415150915,0.0024672876586898885,0.0,0.0024672876586898885,0.0,0.0,0.0,0.0,0.0,0.0,0.00034653101792189164,0.0,0.00034653101792189164,0.0011615564846543854,0.0,0.0011615564846543854,0.0,0.0,0.0,0.0,0.0,0.0,0.00038954313358725,0.0,0.00038954313358725,0.0013057311740354747,0.0,0.0013057311740354747,0.0,0.0,0.0,0.0,0.0,0.0
responsabilidade,responsabilidad ##e,0.012206555344164349,0.007766989835848408,0.004439565508315942,0.007603456937400979,0.0,0.007603456937400979,0.018821871304850527,0.016651717420765638,0.0021701538840848884,0.007583513685147164,0.003183642162122149,0.0043998715230250144,0.04058661632482276,0.0364257151464646,0.004160901178358157,-0.0281518387790969,0.0,-0.0281518387790969,0.10973067337162673,0.07688660947888523,0.03284406389274152,0.01342428624782811,0.016635414620822637,-0.003211128372994527,0.0012391276801772696,0.0,0.0019038695080338469,0.0018135135324979618,0.06133111697970444,0.0364257151464646,0.02490540183323984,0.0281518387790969,0.0,0.0281518387790969,0.10973067337162673,0.07688660947888523,0.03284406389274152,0.026996447336723926,0.016635414620822637,0.010361032715901289,0.05095886665226359,0.0364257151464646,0.014533151505798992,0.0,0.0,0.0,0.10973067337162673,0.07688660947888523,0.03284406389274152,0.02021036679227599,0.016635414620822637,0.0035749521714533525,0.010372250327440841,0.0,0.010372250327440841,0.0281518387790969,0.0,0.0281518387790969,0.0,0.0,0.0,0.0067860805444479085,0.0,0.0067860805444479085
responsabiliza,resp ##onsa ##bili ##za,0.0006813078653067333,0.0006813078653067333,0.0,0.0,0.0,0.0,0.0016583558587587829,0.0016583558587587829,0.0,0.0,0.0,0.0,0.008837542885913633,0.008837542885913633,0.0,0.0,0.0,0.0,0.021511260574231965,0.021511260574231965,0.0,0.0,0.0,0.0,0.00026472285198303735,0.0,0.000794168555949112,0.0,0.009728016747855932,0.009728016747855932,0.0,0.0,0.0,0.0,0.02367874259113006,0.02367874259113006,0.0,0.0,0.0,0.0,0.009282779816884783,0.009282779816884783,0.0,0.0,0.0,0.0,0.022595001582681015,0.022595001582681015,0.0,0.0,0.0,0.0,0.00044523693097114165,0.00044523693097114165,0.0,0.0,0.0,0.0,0.0010837410084490265,0.0010837410084490265,0.0,0.0,0.0,0.0
responsabilizado,resp ##onsa ##bili ##zado,0.008426545343051341,0.008426545343051341,0.0,0.0,0.0,0.0,0.01906753342001722,0.01906753342001722,0.0,0.0020388551163126644,0.0020388551163126644,0.0,0.014226570170241658,0.014226570170241658,0.0,0.0,0.0,0.0,0.024371979151900446,0.024371979151900446,0.0,0.014488534333533153,0.014488534333533153,0.0,0.0008643193134122577,0.0,0.0018574317282899079,0.0007355262119468655,0.0231095090001194,0.0231095090001194,0.0,0.0,0.0,0.0,0.04599373695281989,0.04599373695281989,0.0,0.014488534333533153,0.014488534333533153,0.0,0.018668039585180533,0.018668039585180533,0.0,0.0,0.0,0.0,0.035182858052360176,0.035182858052360176,0.0,0.014488534333533153,0.014488534333533153,0.0,0.004441469414938867,0.004441469414938867,0.0,0.0,0.0,0.0,0.010810878900459717,0.010810878900459717,0.0,0.0,0.0,0.0
responsavel,resp ##onsa ##vel,0.00032641424331813335,0.00032641424331813335,0.0,0.001094125955256313,0.001094125955256313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011855695078905166,-0.0011855695078905166,0.0,-0.003973976004102291,-0.003973976004102291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020320679809265624,0.0006096203942779687,0.0,0.0,0.0011855695078905166,0.0011855695078905166,0.0,0.003973976004102291,0.003973976004102291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011855695078905166,0.0011855695078905166,0.0,0.003973976004102291,0.003973976004102291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
responsáveis,resp ##ons ##áveis,0.0006371578589702583,0.0006371578589702583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021908006612157875,0.0021908006612157875,0.0,0.0031536728664440664,0.0031536728664440664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010843574325882177,0.010843574325882177,0.0,0.00019612734609097566,0.0,0.0,0.000588382038272927,0.0031536728664440664,0.0031536728664440664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010843574325882177,0.010843574325882177,0.0,0.0031536728664440664,0.0031536728664440664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010843574325882177,0.010843574325882177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
responsável,responsável,0.011450609910146625,0.0071981363968613085,0.004252473513285317,0.0005547845002534078,0.0005547845002534078,0.0,0.017236578929980425,0.006885730621780873,0.010350848308199554,0.014454113549011117,0.014454113549011117,0.0,0.005931768193904716,0.010567128214994816,-0.0046353600210901,0.004848848673025615,0.004848848673025615,0.0,-0.001083043940283469,0.010199779640463225,-0.011282823580746693,0.016951789886252837,0.016951789886252837,0.0,0.0009352750798262773,0.0015267045917721402,0.0006958024251844013,0.0005833182225222907,0.015202488236084916,0.010567128214994816,0.0046353600210901,0.004848848673025615,0.004848848673025615,0.0,0.021482603221209918,0.010199779640463225,0.011282823580746693,0.016951789886252837,0.016951789886252837,0.0,0.010567128214994816,0.010567128214994816,0.0,0.004848848673025615,0.004848848673025615,0.0,0.010199779640463225,0.010199779640463225,0.0,0.016951789886252837,0.016951789886252837,0.0,0.0046353600210901,0.0,0.0046353600210901,0.0,0.0,0.0,0.011282823580746693,0.0,0.011282823580746693,0.0,0.0,0.0
resposta,resposta,0.0851947720317791,0.0851947720317791,0.0,0.0,0.0,0.0,0.20602196152747038,0.20602196152747038,0.0,0.0019051558885157592,0.0019051558885157592,0.0,0.06998434347494223,0.06998434347494223,0.0,0.0,0.0,0.0,0.1691364354276745,0.1691364354276745,0.0,0.0017104570317682808,0.0017104570317682808,0.0,0.001463415373825636,0.0,0.003663287553060701,0.0007269585684162072,0.06998434347494223,0.06998434347494223,0.0,0.0,0.0,0.0,0.1691364354276745,0.1691364354276745,0.0,0.0017104570317682808,0.0017104570317682808,0.0,0.06998434347494223,0.06998434347494223,0.0,0.0,0.0,0.0,0.1691364354276745,0.1691364354276745,0.0,0.0017104570317682808,0.0017104570317682808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resto,resto,0.0016568126156926084,0.0016568126156926084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005696776902094928,0.005696776902094928,0.0,0.010516918561084835,0.010516918561084835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03616132456533467,0.03616132456533467,0.0,0.0003411672580039121,0.0,0.0,0.0010235017740117362,0.010516918561084835,0.010516918561084835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03616132456533467,0.03616132456533467,0.0,0.010516918561084835,0.010516918561084835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03616132456533467,0.03616132456533467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
restritiva,rest ##riti ##va,0.0018673075052599083,0.0018673075052599083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006420541565363582,0.006420541565363582,0.0,-0.0013644868172940584,-0.0013644868172940584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004691645217056934,-0.004691645217056934,0.0,0.00021572089593945807,0.0,0.0,0.0006471626878183743,0.0013644868172940584,0.0013644868172940584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004691645217056934,0.004691645217056934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013644868172940584,0.0013644868172940584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004691645217056934,0.004691645217056934,0.0
restrição,rest ##rição,0.0025520523389180503,0.0025520523389180503,0.0,0.0,0.0,0.0,0.006211892102843125,0.006211892102843125,0.0,0.0,0.0,0.0,0.023601172085266336,0.023601172085266336,0.0,0.0,0.0,0.0,0.057447072012818665,0.057447072012818665,0.0,0.0,0.0,0.0,0.0005193891200267845,0.0,0.0015581673600803536,0.0,0.023601172085266336,0.023601172085266336,0.0,0.0,0.0,0.0,0.057447072012818665,0.057447072012818665,0.0,0.0,0.0,0.0,0.023601172085266336,0.023601172085266336,0.0,0.0,0.0,0.0,0.057447072012818665,0.057447072012818665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
restriçõe,rest ##ri ##ç ##õe,0.0005321153439581333,0.0005321153439581333,0.0,0.001783626851256313,0.001783626851256313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068926902170334,0.0068926902170334,0.0,0.0231039895543019,0.0231039895543019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023294809802594315,0.0006988442940778295,0.0,0.0,0.0068926902170334,0.0068926902170334,0.0,0.0231039895543019,0.0231039895543019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068926902170334,0.0068926902170334,0.0,0.0231039895543019,0.0231039895543019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resultado,resultado,0.015216658512751259,0.015216658512751259,0.0,0.05100555926061875,0.05100555926061875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026850572074817746,-0.0026850572074817746,0.0,-0.00900019175692215,-0.00900019175692215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003121089724328264,0.0009363269172984793,0.0,0.0,0.0026850572074817746,0.0026850572074817746,0.0,0.00900019175692215,0.00900019175692215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026850572074817746,0.0026850572074817746,0.0,0.00900019175692215,0.00900019175692215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resultados,resultados,0.0017837497095266918,0.0017837497095266918,0.0,0.005979049305676062,0.005979049305676062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013670644710755834,-0.0013670644710755834,0.0,-0.004582339009191899,-0.004582339009191899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002483044152727552,0.0007449132458182655,0.0,0.0,0.0013670644710755834,0.0013670644710755834,0.0,0.004582339009191899,0.004582339009191899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013670644710755834,0.0013670644710755834,0.0,0.004582339009191899,0.004582339009191899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
retardado,ret ##arda ##do,0.055461312333742775,0.055461312333742775,0.0,0.0,0.0,0.0,0.13499710912878565,0.13499710912878565,0.0,0.0,0.0,0.0,-0.005838194943403417,-0.005838194943403417,0.0,0.0,0.0,0.0,-0.014210616495099596,-0.014210616495099596,0.0,0.0,0.0,0.0,0.0005462729900517118,0.0,0.0016388189701551357,0.0,0.012637812975756706,0.012637812975756706,0.0,0.0,0.0,0.0,0.030761410894336816,0.030761410894336816,0.0,0.0,0.0,0.0,0.0033998090161766414,0.0033998090161766414,0.0,0.0,0.0,0.0,0.008275397199618601,0.008275397199618601,0.0,0.0,0.0,0.0,0.009238003959580058,0.009238003959580058,0.0,0.0,0.0,0.0,0.022486013694718192,0.022486013694718192,0.0,0.0,0.0,0.0
retorne,ret ##orne,0.007862492774923641,0.007862492774923641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270343591114853,0.0270343591114853,0.0,0.0040931870083036085,0.0040931870083036085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014073995444023867,0.014073995444023867,0.0,0.0002750379666109189,0.0,0.0,0.0008251138998327567,0.0040931870083036085,0.0040931870083036085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014073995444023867,0.014073995444023867,0.0,0.0040931870083036085,0.0040931870083036085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014073995444023867,0.014073995444023867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
retorno,retorno,0.0007387374062091083,0.0007387374062091083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025400713107476504,0.0025400713107476504,0.0,0.005070309008466675,0.005070309008466675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01743372724974215,0.01743372724974215,0.0,0.00023251982979280499,0.0,0.0,0.000697559489378415,0.005070309008466675,0.005070309008466675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01743372724974215,0.01743372724974215,0.0,0.005070309008466675,0.005070309008466675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01743372724974215,0.01743372724974215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
retroceder,ret ##roc ##eder,0.0017666414690514333,0.0017666414690514333,0.0,0.0,0.0,0.0,0.004300141506818904,0.004300141506818904,0.0,0.0,0.0,0.0,-0.007807445874679574,-0.007807445874679574,0.0,0.0,0.0,0.0,-0.01900392504993,-0.01900392504993,0.0,0.0,0.0,0.0,0.00019320477776365943,0.0,0.0005796143332909783,0.0,0.014543272043819977,0.014543272043819977,0.0,0.0,0.0,0.0,0.03539944513708716,0.03539944513708716,0.0,0.0,0.0,0.0,0.0033679130845701995,0.0033679130845701995,0.0,0.0,0.0,0.0,0.00819776004357858,0.00819776004357858,0.0,0.0,0.0,0.0,0.011175358959249777,0.011175358959249777,0.0,0.0,0.0,0.0,0.027201685093508583,0.027201685093508583,0.0,0.0,0.0,0.0
retrocesso,ret ##roc ##esso,0.0003241739274623417,0.0003241739274623417,0.0,0.0,0.0,0.0,0.0007890643264803447,0.0007890643264803447,0.0,0.0,0.0,0.0,0.0011913308552550083,0.0011913308552550083,0.0,0.0,0.0,0.0,0.0028997911284097564,0.0028997911284097564,0.0,0.0,0.0,0.0,0.0003106083950510032,0.0,0.0009318251851530097,0.0,0.006921551930781851,0.006921551930781851,0.0,0.0,0.0,0.0,0.016847590906568396,0.016847590906568396,0.0,0.0,0.0,0.0,0.004056441393018425,0.004056441393018425,0.0,0.0,0.0,0.0,0.009873691017489066,0.009873691017489066,0.0,0.0,0.0,0.0,0.002865110537763417,0.002865110537763417,0.0,0.0,0.0,0.0,0.00697389988907931,0.00697389988907931,0.0,0.0,0.0,0.0
